Unnamed: 0;puissance;HPHC;jour_conso;hm_conso;h_conso;jour_semaine;periode;consommation
14397;3.55370000799497;HC;24-02-06;04:50;4;mardi;Ecowatt;0.592531319398404
14398;3.54788334568342;HC;24-02-06;05:00;5;mardi;Ecowatt;0.591692524401878
14399;3.54915835460027;HC;24-02-06;05:10;5;mardi;Ecowatt;0.591523360100837
14400;3.55295834342639;HC;24-02-06;05:20;5;mardi;Ecowatt;0.591790244900039
14401;3.49610001444817;HC;24-02-06;05:30;5;mardi;Ecowatt;0.591084319999936
14402;2.70295832355817;HC;24-02-06;05:40;5;mardi;Ecowatt;0.523414769300871
14403;2.06445832252502;HC;24-02-06;05:50;5;mardi;Ecowatt;0.393011883599684
14404;1.62759999732176;HC;24-02-06;06:00;6;mardi;Ecowatt;0.305293958099355
14405;1.31872500081857;HC;24-02-06;06:10;6;mardi;Ecowatt;0.243843900098
14406;1.08292499830325;HC;24-02-06;06:20;6;mardi;Ecowatt;0.198958356300864
14407;0.898024999101957;HC;24-02-06;06:30;6;mardi;Ecowatt;0.164466747599363
14408;0.752516665061315;HC;24-02-06;06:40;6;mardi;Ecowatt;0.137318193999818
14409;0.637266666193803;HC;24-02-06;06:50;6;mardi;Ecowatt;0.115058043902536
14410;0.0972250014077872;HP;24-02-06;07:00;7;mardi;Ecowatt;0.0606846990995109
14411;0.072275000764057;HP;24-02-06;07:10;7;mardi;Ecowatt;0.0135206483973889
14412;0.0;HP;24-02-06;07:20;7;mardi;Ecowatt;0.0053007061032985
14413;0.0;HP;24-02-06;07:30;7;mardi;Ecowatt;0.0
14414;0.0;HP;24-02-06;07:40;7;mardi;Ecowatt;0.0
14415;0.0;HP;24-02-06;07:50;7;mardi;Ecowatt;0.0
14416;0.0;HP;24-02-06;08:00;8;mardi;Ecowatt;0.0
14417;0.0;HP;24-02-06;08:10;8;mardi;Ecowatt;0.0
14418;0.0;HP;24-02-06;08:20;8;mardi;Ecowatt;0.0
14419;0.0;HP;24-02-06;08:30;8;mardi;Ecowatt;0.0
14420;0.0;HP;24-02-06;08:40;8;mardi;Ecowatt;0.0
14421;0.0;HP;24-02-06;08:50;8;mardi;Ecowatt;0.0
14422;0.0;HP;24-02-06;09:00;9;mardi;Ecowatt;0.0
14423;0.0;HP;24-02-06;09:10;9;mardi;Ecowatt;0.0
14424;0.0;HP;24-02-06;09:20;9;mardi;Ecowatt;0.0
14425;0.12844166358312;HP;24-02-06;09:30;9;mardi;Ecowatt;0.0173938305997581
14426;0.0;HP;24-02-06;09:40;9;mardi;Ecowatt;0.0040131132991518
14427;0.0;HP;24-02-06;09:50;9;mardi;Ecowatt;0.0
14428;0.0;HP;24-02-06;10:00;10;mardi;Ecowatt;0.0
14429;0.0;HP;24-02-06;10:10;10;mardi;Ecowatt;0.0
14430;0.0;HP;24-02-06;10:20;10;mardi;Ecowatt;0.0
14431;0.0;HP;24-02-06;10:30;10;mardi;Ecowatt;0.0
14432;0.0;HP;24-02-06;10:40;10;mardi;Ecowatt;0.0
14433;0.0;HP;24-02-06;10:50;10;mardi;Ecowatt;0.0
14434;0.0;HC;24-02-06;11:00;11;mardi;Ecowatt;0.0
14435;0.0;HC;24-02-06;11:10;11;mardi;Ecowatt;0.0
14436;0.0;HC;24-02-06;11:20;11;mardi;Ecowatt;0.0
14437;0.0;HC;24-02-06;11:30;11;mardi;Ecowatt;0.0
14438;0.0;HC;24-02-06;11:40;11;mardi;Ecowatt;0.0
14439;0.0;HC;24-02-06;11:50;11;mardi;Ecowatt;0.0
14440;1.34051667054494;HC;24-02-06;12:00;12;mardi;Ecowatt;0.0204699768983119
14441;7.6184083422025;HC;24-02-06;12:10;12;mardi;Ecowatt;0.842832223101141
14442;7.62554999192556;HC;24-02-06;12:20;12;mardi;Ecowatt;1.27100729250014
14443;7.61813334226608;HC;24-02-06;12:30;12;mardi;Ecowatt;1.26972618019863
14444;7.63132499456406;HC;24-02-06;12:40;12;mardi;Ecowatt;1.2709493641014
14445;7.62808332840602;HC;24-02-06;12:50;12;mardi;Ecowatt;1.27194114380109
14446;7.63312499125799;HC;24-02-06;13:00;13;mardi;Ecowatt;1.27121818309752
14447;7.62603332996368;HC;24-02-06;13:10;13;mardi;Ecowatt;1.27180100720216
14448;7.606283334891;HC;24-02-06;13:20;13;mardi;Ecowatt;1.26932482369739
14449;7.61624997854233;HC;24-02-06;13:30;13;mardi;Ecowatt;1.26867626010062
14450;7.61604996919632;HC;24-02-06;13:40;13;mardi;Ecowatt;1.26904984650173
14451;7.62615000009537;HC;24-02-06;13:50;13;mardi;Ecowatt;1.27051114269852
14452;7.59509998162588;HC;24-02-06;14:00;14;mardi;Ecowatt;1.26839190780083
14453;7.60719166994095;HC;24-02-06;14:10;14;mardi;Ecowatt;1.26674117939911
14454;7.62041668097178;HC;24-02-06;14:20;14;mardi;Ecowatt;1.2691949550026
14455;7.61893332401911;HC;24-02-06;14:30;14;mardi;Ecowatt;1.26973858899873
14456;7.60981667836507;HC;24-02-06;14:40;14;mardi;Ecowatt;1.26907054290132
14457;7.6033750295639;HC;24-02-06;14:50;14;mardi;Ecowatt;1.26783197199984
14458;7.60674166282018;HC;24-02-06;15:00;15;mardi;Ecowatt;1.26744912189679
14459;7.60815833806992;HC;24-02-06;15:10;15;mardi;Ecowatt;1.26728098540116
14460;7.61811666488647;HC;24-02-06;15:20;15;mardi;Ecowatt;1.26940527670013
14461;7.61759166717529;HC;24-02-06;15:30;15;mardi;Ecowatt;1.26990671149906
14462;7.6207999865214;HC;24-02-06;15:40;15;mardi;Ecowatt;1.26919026670294
14463;7.62570835749308;HC;24-02-06;15:50;15;mardi;Ecowatt;1.27081557979909
14464;7.64585001468658;HC;24-02-06;16:00;16;mardi;Ecowatt;1.27353583580043
14465;7.56952498356501;HC;24-02-06;16:10;16;mardi;Ecowatt;1.26858640039791
14466;7.53808331489563;HC;24-02-06;16:20;16;mardi;Ecowatt;1.25734125930103
14467;7.56120832363764;HC;24-02-06;16:30;16;mardi;Ecowatt;1.25839565700153
14468;7.55116667350133;HC;24-02-06;16:40;16;mardi;Ecowatt;1.25963281239819
14469;7.56446665128072;HC;24-02-06;16:50;16;mardi;Ecowatt;1.25930596029866
14470;7.56106667518616;HC;24-02-06;17:00;17;mardi;Ecowatt;1.26079430520258
14471;5.85553333759308;HC;24-02-06;17:10;17;mardi;Ecowatt;1.17872208459812
14472;3.18189165790876;HC;24-02-06;17:20;17;mardi;Ecowatt;0.71100407330232
14473;2.00726667046547;HC;24-02-06;17:30;17;mardi;Ecowatt;0.424888645698957
14474;1.12281666795413;HC;24-02-06;17:40;17;mardi;Ecowatt;0.272546597199835
14475;0.0;HC;24-02-06;17:50;17;mardi;Ecowatt;0.0655107177008176
14476;0.0;HP;24-02-06;18:00;18;mardi;Ecowatt;0.0
14477;0.0;HP;24-02-06;18:10;18;mardi;Ecowatt;0.0
14478;0.0;HP;24-02-06;18:20;18;mardi;Ecowatt;0.0
14479;0.255849998048507;HP;24-02-06;18:30;18;mardi;Ecowatt;0.0073155670979758
14480;0.0499250004688899;HP;24-02-06;18:40;18;mardi;Ecowatt;0.043329015999916
14481;0.0;HP;24-02-06;18:50;18;mardi;Ecowatt;0.0003179166014888
14482;0.0;HP;24-02-06;19:00;19;mardi;Ecowatt;0.0
14483;0.0;HP;24-02-06;19:10;19;mardi;Ecowatt;0.0
14484;5.42402499799306;HP;24-02-06;19:20;19;mardi;Ecowatt;0.343208391401276
14485;7.22321669260661;HP;24-02-06;19:30;19;mardi;Ecowatt;1.16775603139831
14486;7.22527497609456;HP;24-02-06;19:40;19;mardi;Ecowatt;1.2039050925996
14487;10.2516416748365;HP;24-02-06;19:50;19;mardi;Ecowatt;1.42319968800075
14488;10.7454916715622;HC;24-02-06;20:00;20;mardi;Ecowatt;1.78552803269849
14489;10.7447000583013;HC;24-02-06;20:10;20;mardi;Ecowatt;1.79083624360283
14490;10.7448499838511;HC;24-02-06;20:20;20;mardi;Ecowatt;1.79078654439945
14491;10.7477167129517;HC;24-02-06;20:30;20;mardi;Ecowatt;1.79102779989989
14492;10.7489083369573;HC;24-02-06;20:40;20;mardi;Ecowatt;1.79151328109947
14493;10.7474166552226;HC;24-02-06;20:50;20;mardi;Ecowatt;1.79140195619766
14494;10.7462999820709;HC;24-02-06;21:00;21;mardi;Ecowatt;1.79103371670135
14495;10.7459833542506;HC;24-02-06;21:10;21;mardi;Ecowatt;1.79099625789968
14496;10.7447083234787;HC;24-02-06;21:20;21;mardi;Ecowatt;1.79092097399916
14497;10.7438583532969;HC;24-02-06;21:30;21;mardi;Ecowatt;1.79071874920191
14498;10.740133412679;HC;24-02-06;21:40;21;mardi;Ecowatt;1.79033500959849
14499;10.7401750326157;HC;24-02-06;21:50;21;mardi;Ecowatt;1.78993432730203
14500;10.7388167142868;HC;24-02-06;22:00;22;mardi;Ecowatt;1.78997985450042
14501;10.7360500017802;HC;24-02-06;22:10;22;mardi;Ecowatt;1.78960868599825
14502;10.735874970754;HC;24-02-06;22:20;22;mardi;Ecowatt;1.78926775099899
14503;10.3713499546051;HC;24-02-06;22:30;22;mardi;Ecowatt;1.77437107820151
14504;9.44214166800181;HC;24-02-06;22:40;22;mardi;Ecowatt;1.64356068129928
14505;7.42050830523173;HC;24-02-06;22:50;22;mardi;Ecowatt;1.41040339050232
14506;14.6467333396276;HC;24-02-06;23:00;23;mardi;Ecowatt;1.8042095132987
14507;14.9583416938782;HC;24-02-06;23:10;23;mardi;Ecowatt;2.49164442320034
14508;14.9620000441869;HC;24-02-06;23:20;23;mardi;Ecowatt;2.49332131499978
14509;14.9564166386922;HC;24-02-06;23:30;23;mardi;Ecowatt;2.49350139960006
14510;14.9504833539327;HC;24-02-06;23:40;23;mardi;Ecowatt;2.49194854369853
14511;15.9633083581924;HC;24-02-06;23:50;23;mardi;Ecowatt;2.51686314820108
14512;18.5139166514079;HC;24-02-07;00:00;0;mercredi;Ecowatt;2.93486506109912
14513;18.4751083532969;HC;24-02-07;00:10;0;mercredi;Ecowatt;3.08440768689979
14514;18.4429166952769;HC;24-02-07;00:20;0;mercredi;Ecowatt;3.07452241250212
14515;18.4140417575836;HC;24-02-07;00:30;0;mercredi;Ecowatt;3.06915368929913
14516;18.444908285141;HC;24-02-07;00:40;0;mercredi;Ecowatt;3.0736761590997
14517;18.4516916751862;HC;24-02-07;00:50;0;mercredi;Ecowatt;3.07507942730081
14518;18.2992000341415;HC;24-02-07;01:00;1;mercredi;Challenge;3.05235908960094
14519;18.4543833096822;HC;24-02-07;01:10;1;mercredi;Challenge;3.07257720939742
14520;18.4770916779836;HC;24-02-07;01:20;1;mercredi;Challenge;3.07794739830206
14521;18.4824500719706;HC;24-02-07;01:30;1;mercredi;Challenge;3.07973990390019
14522;18.4879000981649;HC;24-02-07;01:40;1;mercredi;Challenge;3.08114538269729
14523;18.4920916875203;HC;24-02-07;01:50;1;mercredi;Challenge;3.08174318710007
14524;18.480616680781;HC;24-02-07;02:00;2;mercredi;Challenge;3.08081405940175
14525;18.5108167012533;HC;24-02-07;02:10;2;mercredi;Challenge;3.08238875199822
14526;18.5112167040507;HC;24-02-07;02:20;2;mercredi;Challenge;3.08569221899961
14527;18.4368500232697;HC;24-02-07;02:30;2;mercredi;Challenge;3.08152069700009
14528;18.3808750152588;HC;24-02-07;02:40;2;mercredi;Challenge;3.06582636100211
14529;18.3447249889374;HC;24-02-07;02:50;2;mercredi;Challenge;3.06174968820051
14530;17.034724911054;HC;24-02-07;03:00;3;mercredi;Challenge;2.94429273509741
14531;17.0610166549683;HC;24-02-07;03:10;3;mercredi;Challenge;2.84168608920299
14532;12.5380499998728;HC;24-02-07;03:20;3;mercredi;Challenge;2.54468836959859
14533;11.1520417054494;HC;24-02-07;03:30;3;mercredi;Challenge;1.8930629969982
14534;10.5052750309308;HC;24-02-07;03:40;3;mercredi;Challenge;1.84984241590064
14535;3.66838334202766;HC;24-02-07;03:50;3;mercredi;Challenge;1.1425381625013
14536;3.50430001417796;HC;24-02-07;04:00;4;mercredi;Challenge;0.585797965301026
14537;3.50583335359891;HC;24-02-07;04:10;4;mercredi;Challenge;0.584128949300066
14538;3.5061166703701;HC;24-02-07;04:20;4;mercredi;Challenge;0.58435414609994
14539;3.50274168650309;HC;24-02-07;04:30;4;mercredi;Challenge;0.58412203829721
14540;3.50500834584236;HC;24-02-07;04:40;4;mercredi;Challenge;0.583880755501013
14541;3.50295835534732;HC;24-02-07;04:50;4;mercredi;Challenge;0.584147885299899
14542;3.50637500286102;HC;24-02-07;05:00;5;mercredi;Challenge;0.583904422499472
14543;3.0990333378315;HC;24-02-07;05:10;5;mercredi;Challenge;0.565316967902618
14544;2.25365832050641;HC;24-02-07;05:20;5;mercredi;Challenge;0.439625253398845
14545;1.71653333504995;HC;24-02-07;05:30;5;mercredi;Challenge;0.327219479200721
14546;1.36103333234787;HC;24-02-07;05:40;5;mercredi;Challenge;0.255055937297584
14547;1.11661666234334;HC;24-02-07;05:50;5;mercredi;Challenge;0.204945624402171
14548;0.89300833294789;HC;24-02-07;06:00;6;mercredi;Challenge;0.166411735997826
14549;0.748683333893617;HC;24-02-07;06:10;6;mercredi;Challenge;0.136125706001621
14550;0.625116668641567;HC;24-02-07;06:20;6;mercredi;Challenge;0.114109722500871
14551;0.52639166812102;HC;24-02-07;06:30;6;mercredi;Challenge;0.0957229862979148
14552;0.357433335560684;HC;24-02-07;06:40;6;mercredi;Challenge;0.0796551625026041
14553;0.0;HC;24-02-07;06:50;6;mercredi;Challenge;0.0219674074978684
14554;0.0;HP;24-02-07;07:00;7;mercredi;Challenge;0.0
14555;0.0;HP;24-02-07;07:10;7;mercredi;Challenge;0.0
14556;0.0;HP;24-02-07;07:20;7;mercredi;Challenge;0.0
14557;0.0;HP;24-02-07;07:30;7;mercredi;Challenge;0.0
14558;0.0;HP;24-02-07;07:40;7;mercredi;Challenge;0.0
14559;0.0;HP;24-02-07;07:50;7;mercredi;Challenge;0.0
14560;0.0;HP;24-02-07;08:00;8;mercredi;Challenge;0.0
14561;0.0;HP;24-02-07;08:10;8;mercredi;Challenge;0.0
14562;0.0;HP;24-02-07;08:20;8;mercredi;Challenge;0.0
14563;0.0;HP;24-02-07;08:30;8;mercredi;Challenge;0.0
14564;0.0;HP;24-02-07;08:40;8;mercredi;Challenge;0.0
14565;0.0;HP;24-02-07;08:50;8;mercredi;Challenge;0.0
14566;0.0;HP;24-02-07;09:00;9;mercredi;Challenge;0.0
14567;0.0;HP;24-02-07;09:10;9;mercredi;Challenge;0.0
14568;0.0;HP;24-02-07;09:20;9;mercredi;Challenge;0.0
14569;4.20379997631535;HP;24-02-07;09:30;9;mercredi;Challenge;0.210000693001348
14570;11.2598500529925;HP;24-02-07;09:40;9;mercredi;Challenge;1.24432878509833
14571;15.0136750221252;HP;24-02-07;09:50;9;mercredi;Challenge;2.38425819099939
14572;14.9940334002177;HP;24-02-07;10:00;10;mercredi;Challenge;2.50096360770112
14573;15.0106833219528;HP;24-02-07;10:10;10;mercredi;Challenge;2.5001121093992
14574;15.0174083391825;HP;24-02-07;10:20;10;mercredi;Challenge;2.50234703550086
14575;15.0173166592916;HP;24-02-07;10:30;10;mercredi;Challenge;2.502790671002
14576;15.0084666490555;HP;24-02-07;10:40;10;mercredi;Challenge;2.50245215209725
14577;15.0030083497365;HP;24-02-07;10:50;10;mercredi;Challenge;2.50114752260197
14578;15.0102583010991;HC;24-02-07;11:00;11;mercredi;Challenge;2.50038238490015
14579;15.0041666905085;HC;24-02-07;11:10;11;mercredi;Challenge;2.50191483679737
14580;15.0060500144958;HC;24-02-07;11:20;11;mercredi;Challenge;2.5008883335031
14581;15.0095583279928;HC;24-02-07;11:30;11;mercredi;Challenge;2.5006278969995
14582;15.0067167123159;HC;24-02-07;11:40;11;mercredi;Challenge;2.50192614649859
14583;11.0570916811625;HC;24-02-07;11:50;11;mercredi;Challenge;2.30017143290024
14584;19.0145832777023;HC;24-02-07;12:00;12;mercredi;Challenge;2.32109277130075
14585;19.7947833538055;HC;24-02-07;12:10;12;mercredi;Challenge;3.29491615000006
14586;19.7734083493551;HC;24-02-07;12:20;12;mercredi;Challenge;3.29756821780029
14587;19.8031082789103;HC;24-02-07;12:30;12;mercredi;Challenge;3.29570106829851
14588;19.8461832205455;HC;24-02-07;12:40;12;mercredi;Challenge;3.30497926839962
14589;19.8941666603088;HC;24-02-07;12:50;12;mercredi;Challenge;3.3124289840016
14590;19.8974499225616;HC;24-02-07;13:00;13;mercredi;Challenge;3.31538274759805
14591;19.9024749755859;HC;24-02-07;13:10;13;mercredi;Challenge;3.31599010930222
14592;19.9391249815623;HC;24-02-07;13:20;13;mercredi;Challenge;3.32095249439953
14593;19.9369999567668;HC;24-02-07;13:30;13;mercredi;Challenge;3.32320458019967
14594;19.9348916212718;HC;24-02-07;13:40;13;mercredi;Challenge;3.32220363429951
14595;18.4849999348323;HC;24-02-07;13:50;13;mercredi;Challenge;3.28117865239983
14596;15.6444083531698;HC;24-02-07;14:00;14;mercredi;Challenge;2.76183990310165
14597;15.6742749929428;HC;24-02-07;14:10;14;mercredi;Challenge;2.60952505619935
14598;16.0168166557948;HC;24-02-07;14:20;14;mercredi;Challenge;2.61640353070106
14599;18.0875665982564;HC;24-02-07;14:30;14;mercredi;Challenge;2.86839277129911
14600;18.1032000700633;HC;24-02-07;14:40;14;mercredi;Challenge;3.01621113749934
14601;17.959058380127;HC;24-02-07;14:50;14;mercredi;Challenge;3.00532116289833
14602;15.1584416389465;HC;24-02-07;15:00;15;mercredi;Challenge;2.7677052345025
14603;15.0311583360036;HC;24-02-07;15:10;15;mercredi;Challenge;2.50505772959878
14604;15.0856249888738;HC;24-02-07;15:20;15;mercredi;Challenge;2.50967380759903
14605;15.0772083838781;HC;24-02-07;15:30;15;mercredi;Challenge;2.51463212109957
14606;15.0657500108083;HC;24-02-07;15:40;15;mercredi;Challenge;2.5111577705029
14607;13.5213749647141;HC;24-02-07;15:50;15;mercredi;Challenge;2.48742011389913
14608;7.42662501335144;HC;24-02-07;16:00;16;mercredi;Challenge;1.63603254520058
14609;7.42747501929601;HC;24-02-07;16:10;16;mercredi;Challenge;1.2373476977009
14610;7.42950832446416;HC;24-02-07;16:20;16;mercredi;Challenge;1.23788453909947
14611;7.42952498197556;HC;24-02-07;16:30;16;mercredi;Challenge;1.23916859769815
14612;7.42544997533162;HC;24-02-07;16:40;16;mercredi;Challenge;1.23625129269931
14613;7.44292499621709;HC;24-02-07;16:50;16;mercredi;Challenge;1.23841473140055
14614;7.48947499593099;HC;24-02-07;17:00;17;mercredi;Challenge;1.24742230320044
14615;7.4121666709582;HC;24-02-07;17:10;17;mercredi;Challenge;1.24039282390004
14616;7.41448335250219;HC;24-02-07;17:20;17;mercredi;Challenge;1.23542362339867
14617;5.46925000349681;HC;24-02-07;17:30;17;mercredi;Challenge;1.10365647220169
14618;5.00840833981832;HC;24-02-07;17:40;17;mercredi;Challenge;0.841836240801058
14619;5.01497501134872;HC;24-02-07;17:50;17;mercredi;Challenge;0.834934224098106
14620;5.0231166601181;HP;24-02-07;18:00;18;mercredi;Challenge;0.836773103601445
14621;5.0366083184878;HP;24-02-07;18:10;18;mercredi;Challenge;0.837923851198866
14622;5.03211666742961;HP;24-02-07;18:20;18;mercredi;Challenge;0.839466700399498
14623;4.12852499485016;HP;24-02-07;18:30;18;mercredi;Challenge;0.80163085570166
14624;2.1725083331267;HP;24-02-07;18:40;18;mercredi;Challenge;0.500480972299556
14625;0.751399999856949;HP;24-02-07;18:50;18;mercredi;Challenge;0.263460705900798
14626;0.0;HP;24-02-07;19:00;19;mercredi;Challenge;0.0255284142986056
14627;0.0;HP;24-02-07;19:10;19;mercredi;Challenge;0.0
14628;0.0;HP;24-02-07;19:20;19;mercredi;Challenge;0.0
14629;0.0;HP;24-02-07;19:30;19;mercredi;Challenge;0.0
14630;0.0;HP;24-02-07;19:40;19;mercredi;Challenge;0.0
14631;0.0;HP;24-02-07;19:50;19;mercredi;Challenge;0.0
14632;0.0;HC;24-02-07;20:00;20;mercredi;Challenge;0.0
14633;0.0;HC;24-02-07;20:10;20;mercredi;Challenge;0.0
14634;0.0;HC;24-02-07;20:20;20;mercredi;Challenge;0.0
14635;0.0;HC;24-02-07;20:30;20;mercredi;Challenge;0.0
14636;0.0;HC;24-02-07;20:40;20;mercredi;Challenge;0.0
14637;0.0;HC;24-02-07;20:50;20;mercredi;Challenge;0.0
14638;0.0;HC;24-02-07;21:00;21;mercredi;Challenge;0.0
14639;0.0;HC;24-02-07;21:10;21;mercredi;Challenge;0.0
14640;0.0;HC;24-02-07;21:20;21;mercredi;Challenge;0.0
14641;0.0;HC;24-02-07;21:30;21;mercredi;Challenge;0.0
14642;0.0;HC;24-02-07;21:40;21;mercredi;Challenge;0.0
14643;0.0;HC;24-02-07;21:50;21;mercredi;Challenge;0.0
14644;0.0;HC;24-02-07;22:00;22;mercredi;Challenge;0.0
14645;0.0;HC;24-02-07;22:10;22;mercredi;Challenge;0.0
14646;0.0;HC;24-02-07;22:20;22;mercredi;Challenge;0.0
14647;0.0;HC;24-02-07;22:30;22;mercredi;Challenge;0.0
14648;0.0;HC;24-02-07;22:40;22;mercredi;Challenge;0.0
14649;0.0;HC;24-02-07;22:50;22;mercredi;Challenge;0.0
14650;0.0;HC;24-02-07;23:00;23;mercredi;Challenge;0.0
14651;0.0;HC;24-02-07;23:10;23;mercredi;Challenge;0.0
14652;0.0;HC;24-02-07;23:20;23;mercredi;Challenge;0.0
14653;0.0;HC;24-02-07;23:30;23;mercredi;Challenge;0.0
14654;0.0;HC;24-02-07;23:40;23;mercredi;Challenge;0.0
14655;0.0;HC;24-02-07;23:50;23;mercredi;Challenge;0.0
14656;0.0;HC;24-02-08;00:00;0;jeudi;Challenge;0.0
14657;0.0;HC;24-02-08;00:10;0;jeudi;Challenge;0.0
14658;0.0;HC;24-02-08;00:20;0;jeudi;Challenge;0.0
14659;0.0;HC;24-02-08;00:30;0;jeudi;Challenge;0.0
14660;0.0;HC;24-02-08;00:40;0;jeudi;Challenge;0.0
14661;0.0;HC;24-02-08;00:50;0;jeudi;Challenge;0.0
14662;0.0;HC;24-02-08;01:00;1;jeudi;Challenge;0.0
14663;0.0;HC;24-02-08;01:10;1;jeudi;Challenge;0.0
14664;0.0;HC;24-02-08;01:20;1;jeudi;Challenge;0.0
14665;0.0;HC;24-02-08;01:30;1;jeudi;Challenge;0.0
14666;0.0;HC;24-02-08;01:40;1;jeudi;Challenge;0.0
14667;0.0;HC;24-02-08;01:50;1;jeudi;Challenge;0.0
14668;7.38673334068929;HC;24-02-08;23:00;23;jeudi;Challenge;0.595856875701429
14669;11.1391583800316;HC;24-02-08;23:10;23;jeudi;Challenge;1.56175110379991
14670;11.2689833243688;HC;24-02-08;23:20;23;jeudi;Challenge;1.87701486429796
14671;9.58073337078094;HC;24-02-08;23:30;23;jeudi;Challenge;1.79764267610153
14672;7.80216664473216;HC;24-02-08;23:40;23;jeudi;Challenge;1.38575206329915
14673;9.64538333415985;HC;24-02-08;23:50;23;jeudi;Challenge;1.38354125800106
14674;11.2486583391825;HC;24-02-09;00:00;0;vendredi;Challenge;1.81434855139742
14675;11.2611166477203;HC;24-02-09;00:10;0;vendredi;Challenge;1.87556397160006
14676;11.2720166365306;HC;24-02-09;00:20;0;vendredi;Challenge;1.87772394340209
14677;11.2390583197276;HC;24-02-09;00:30;0;vendredi;Challenge;1.87399186969924
14678;11.2758833090464;HC;24-02-09;00:40;0;vendredi;Challenge;1.87824246180026
14679;11.2655833403269;HC;24-02-09;00:50;0;vendredi;Challenge;1.87986098619876
14680;10.9548000454903;HC;24-02-09;01:00;1;vendredi;Challenge;1.83250269950076
14681;11.2443082888921;HC;24-02-09;01:10;1;vendredi;Challenge;1.86771868889991
14682;11.2382332960765;HC;24-02-09;01:20;1;vendredi;Challenge;1.87325723039976
14683;11.2329083283742;HC;24-02-09;01:30;1;vendredi;Challenge;1.87247319030212
14684;11.2512667020162;HC;24-02-09;01:40;1;vendredi;Challenge;1.87416739799664
14685;11.2619666735331;HC;24-02-09;01:50;1;vendredi;Challenge;1.87622978110085
14686;11.2642832914988;HC;24-02-09;02:00;2;vendredi;Challenge;1.87703312329904
14687;11.2712249755859;HC;24-02-09;02:10;2;vendredi;Challenge;1.87791523960186
14688;11.2774583180745;HC;24-02-09;02:20;2;vendredi;Challenge;1.87916107079946
14689;11.2744083563487;HC;24-02-09;02:30;2;vendredi;Challenge;1.87904000240087
14690;11.2779000043869;HC;24-02-09;02:40;2;vendredi;Challenge;1.87964240939982
14691;11.2767000198364;HC;24-02-09;02:50;2;vendredi;Challenge;1.87951464290018
14692;11.1677666425705;HC;24-02-09;03:00;3;vendredi;Challenge;1.86399152550075
14693;11.2687083323797;HC;24-02-09;03:10;3;vendredi;Challenge;1.87589372689763
14694;11.2844083229701;HC;24-02-09;03:20;3;vendredi;Challenge;1.87936488410196
14695;11.2974833011627;HC;24-02-09;03:30;3;vendredi;Challenge;1.88183227400077
14696;11.2724333286285;HC;24-02-09;03:40;3;vendredi;Challenge;1.88198160859974
14697;11.2629666487376;HC;24-02-09;03:50;3;vendredi;Challenge;1.87670560989864
14698;9.33518332044284;HC;24-02-09;04:00;4;vendredi;Challenge;1.83136189639845
14699;3.32774165868759;HC;24-02-09;04:10;4;vendredi;Challenge;0.94641503260209
14700;2.47556667923927;HC;24-02-09;04:20;4;vendredi;Challenge;0.481583969900385
14701;1.90251666108767;HC;24-02-09;04:30;4;vendredi;Challenge;0.361554329199862
14702;1.52272500495116;HC;24-02-09;04:40;4;vendredi;Challenge;0.2827706019998
14703;1.22140833338102;HC;24-02-09;04:50;4;vendredi;Challenge;0.227313415398385
14704;1.00836666772763;HC;24-02-09;05:00;5;vendredi;Challenge;0.185010763500031
14705;0.831099995970726;HC;24-02-09;05:10;5;vendredi;Challenge;0.152109791601106
14706;0.695475003619989;HC;24-02-09;05:20;5;vendredi;Challenge;0.126879293999082
14707;0.592583334445953;HC;24-02-09;05:30;5;vendredi;Challenge;0.107088981902052
14708;0.101558331710597;HC;24-02-09;05:40;5;vendredi;Challenge;0.0577501849984401
14709;0.0741499980290731;HC;24-02-09;05:50;5;vendredi;Challenge;0.0137969093993888
14710;0.0;HC;24-02-09;06:00;6;vendredi;Challenge;0.0054949072000454
14711;0.0;HC;24-02-09;06:10;6;vendredi;Challenge;0.0
14712;0.0;HC;24-02-09;06:20;6;vendredi;Challenge;0.0
14713;0.0;HC;24-02-09;06:30;6;vendredi;Challenge;0.0
14714;0.0;HC;24-02-09;06:40;6;vendredi;Challenge;0.0
14715;0.0;HC;24-02-09;06:50;6;vendredi;Challenge;0.0
14716;0.0;HP;24-02-09;07:00;7;vendredi;Challenge;0.0
14717;0.0;HP;24-02-09;07:10;7;vendredi;Challenge;0.0
14718;5.79270000929634;HP;24-02-09;07:20;7;vendredi;Challenge;0.392619965499762
14719;7.05409998671773;HP;24-02-09;07:30;7;vendredi;Challenge;1.16531061350179
14720;7.50045830806096;HP;24-02-09;07:40;7;vendredi;Challenge;1.21347858499939
14721;7.26523334093702;HP;24-02-09;07:50;7;vendredi;Challenge;1.22075040300115
14722;7.29834163983663;HP;24-02-09;08:00;8;vendredi;Challenge;1.23356473389867
14723;7.53028333584468;HP;24-02-09;08:10;8;vendredi;Challenge;1.22557419709847
14724;7.30731662871937;HP;24-02-09;08:20;8;vendredi;Challenge;1.22984092340266
14725;7.30874164498722;HP;24-02-09;08:30;8;vendredi;Challenge;1.23652226389822
14726;5.18570831418037;HP;24-02-09;08:40;8;vendredi;Challenge;1.11147594579961
14727;1.5377499933665;HP;24-02-09;08:50;8;vendredi;Challenge;0.495673076700768
